Date,Country,PageViews,UniqueVisitors,AvgSessionDuration
2011-11-24,United Kingdom,1668,1268,2.6
2011-11-24,United Kingdom,1760,1011,3.32
2011-11-24,United Kingdom,1072,565,4.14
2011-11-24,United Kingdom,100,65,1.95
2011-11-24,United Kingdom,2077,1206,4.26
2011-11-24,United Kingdom,2031,923,4.47
2011-11-24,United Kingdom,1113,800,2.92
2011-11-24,United Kingdom,2116,1351,1.64
2011-11-24,United Kingdom,2069,1485,2.63
2011-11-24,United Kingdom,2130,1628,2.66
2011-11-24,United Kingdom,2692,1889,3.02
2011-11-24,United Kingdom,1754,830,3.18
2011-11-24,United Kingdom,1545,936,4.42
2011-11-24,United Kingdom,1622,669,3.12
2011-11-24,United Kingdom,100,68,1.89
2011-11-24,United Kingdom,2409,977,2.94
2011-11-24,United Kingdom,1692,943,1.73
2011-11-24,United Kingdom,886,510,2.08
2011-11-24,United Kingdom,1211,510,3.75
2011-11-24,United Kingdom,2141,1514,4.34
2011-11-24,United Kingdom,2451,1556,2.78
2011-11-24,United Kingdom,2742,1115,2.13
2011-11-24,United Kingdom,787,460,1.1
2011-11-24,United Kingdom,1639,1274,2.5
2011-11-24,United Kingdom,1445,728,1.73
2011-11-24,United Kingdom,1640,923,4.3
2011-11-25,United Kingdom,100,63,4.11
2011-11-25,United Kingdom,1648,680,4.09
2011-11-25,United Kingdom,1417,1015,1.78
2011-11-25,United Kingdom,1602,743,3.01
2011-11-25,United Kingdom,760,415,1.15
2011-11-25,United Kingdom,1150,488,2.21
2011-11-25,United Kingdom,1377,953,1.39
2011-11-25,United Kingdom,2458,1583,3.24
2011-11-25,United Kingdom,426,318,3.53
2011-11-25,United Kingdom,2287,1672,1.83
2011-11-25,United Kingdom,1407,787,4.11
2011-11-25,United Kingdom,3577,2429,1.55
2011-11-25,United Kingdom,1822,950,3.49
2011-11-25,United Kingdom,100,58,3.58
2011-11-25,United Kingdom,754,564,2.1
2011-11-25,United Kingdom,2079,989,1.45
2011-11-25,United Kingdom,995,686,3.91
2011-11-25,France,2664,1812,4.17
2011-11-25,United Kingdom,892,369,3.82
2011-11-25,United Kingdom,2867,1744,3.5
2011-11-25,United Kingdom,2317,1326,4.1
2011-11-25,United Kingdom,806,324,1.57
2011-11-25,United Kingdom,1152,891,2.7
2011-11-25,United Kingdom,2359,1611,3.66
2011-11-25,Germany,1833,842,3.18
2011-11-25,United Kingdom,2049,1491,1.98
2011-11-25,United Kingdom,3077,2303,3.63
2011-11-25,United Kingdom,2638,1474,1.21
2011-11-25,United Kingdom,2584,1114,4.09
2011-11-25,France,1850,1367,1.54
2011-11-25,United Kingdom,1882,1436,4.0
2011-11-25,France,442,263,4.33
2011-11-25,United Kingdom,637,305,3.01
2011-11-25,United Kingdom,2027,1146,1.41
2011-11-25,United Kingdom,128,101,1.64
2011-11-25,United Kingdom,1553,1036,3.21
2011-11-25,United Kingdom,475,253,3.07
2011-11-25,United Kingdom,1861,776,4.13
2011-11-25,United Kingdom,1443,757,1.08
2011-11-25,United Kingdom,1059,709,1.7
2011-11-25,United Kingdom,628,469,3.69
2011-11-25,United Kingdom,109,46,3.44
2011-11-25,EIRE,2337,1710,1.22
2011-11-25,United Kingdom,1968,1563,3.45
2011-11-25,United Kingdom,1803,1396,3.71
2011-11-25,United Kingdom,1538,872,1.04
2011-11-25,United Kingdom,2283,1380,1.9
2011-11-25,United Kingdom,100,61,1.31
2011-11-25,United Kingdom,2321,1399,3.2
2011-11-25,United Kingdom,2405,1096,1.95
2011-11-25,United Kingdom,233,150,1.41
2011-11-25,United Kingdom,470,352,1.42
2011-11-25,United Kingdom,428,284,1.59
2011-11-25,Norway,2004,1086,4.39
2011-11-25,United Kingdom,2601,1513,3.47
2011-11-25,United Kingdom,100,47,3.71
2011-11-25,United Kingdom,1245,514,3.44
2011-11-25,United Kingdom,1886,867,3.2
2011-11-25,United Kingdom,2072,1347,4.47
2011-11-25,United Kingdom,2506,1387,2.17
2011-11-25,United Kingdom,2292,1325,4.39
2011-11-25,United Kingdom,1639,908,2.1
2011-11-25,United Kingdom,2178,1154,4.23
2011-11-25,United Kingdom,1703,1099,3.49
2011-11-25,United Kingdom,2360,949,1.06
2011-11-25,United Kingdom,992,668,1.31
2011-11-25,United Kingdom,2612,1235,1.87
2011-11-25,United Kingdom,1631,884,2.81
2011-11-25,United Kingdom,1752,1093,4.06
2011-11-25,United Kingdom,2995,2155,2.94
2011-11-25,United Kingdom,2032,1215,4.5
2011-11-25,United Kingdom,949,566,2.62
2011-11-25,United Kingdom,2117,887,1.25
2011-11-25,United Kingdom,1426,579,2.89
2011-11-25,United Kingdom,1375,1003,1.93
2011-11-25,United Kingdom,2293,1236,4.29
2011-11-25,France,1269,888,2.85
2011-11-25,United Kingdom,864,610,3.51
2011-11-25,United Kingdom,536,368,2.91
2011-11-25,United Kingdom,1767,1186,3.33
2011-11-25,United Kingdom,2064,1228,2.74
2011-11-25,United Kingdom,627,328,3.05
2011-11-25,United Kingdom,961,417,1.15
2011-11-25,United Kingdom,1181,635,2.02
2011-11-25,United Kingdom,2268,1160,1.42
2011-11-25,United Kingdom,118,79,3.97
2011-11-25,United Kingdom,1506,949,1.27
2011-11-25,United Kingdom,2309,1333,1.4
2011-11-27,United Kingdom,1734,1190,3.68
2011-11-27,United Kingdom,2391,1047,1.79
2011-11-27,United Kingdom,1361,966,2.08
2011-11-27,United Kingdom,1857,1228,1.76
2011-11-27,United Kingdom,962,535,3.06
2011-11-27,United Kingdom,450,285,3.56
2011-11-27,United Kingdom,2595,1082,1.93
2011-11-27,United Kingdom,2519,1620,1.11
2011-11-27,United Kingdom,1154,589,2.3
2011-11-27,United Kingdom,1867,1301,2.34
2011-11-27,United Kingdom,642,447,4.37
2011-11-27,United Kingdom,2885,1532,3.68
2011-11-27,United Kingdom,2124,884,1.01
2011-11-27,United Kingdom,1780,1361,2.98
2011-11-27,United Kingdom,1985,1257,1.39
2011-11-27,United Kingdom,596,288,1.24
2011-11-27,United Kingdom,587,345,1.01
2011-11-27,United Kingdom,1771,1155,1.51
2011-11-27,United Kingdom,999,538,2.8
2011-11-27,United Kingdom,1387,631,2.33
2011-11-27,United Kingdom,814,443,1.34
2011-11-27,United Kingdom,565,352,2.77
2011-11-27,United Kingdom,1595,955,1.33
2011-11-27,United Kingdom,2711,1201,1.4
2011-11-27,United Kingdom,1079,763,2.39
2011-11-27,United Kingdom,2184,1722,4.29
2011-11-27,United Kingdom,1726,1184,3.54
2011-11-27,United Kingdom,1817,850,3.24
2011-11-27,United Kingdom,617,349,3.4
2011-11-27,United Kingdom,2297,1287,4.09
2011-11-27,United Kingdom,1406,732,1.54
2011-11-27,United Kingdom,1273,648,2.99
2011-11-27,United Kingdom,844,524,3.07
2011-11-27,United Kingdom,923,451,3.03
2011-11-27,United Kingdom,605,342,3.28
2011-11-27,United Kingdom,1034,619,2.03
2011-11-27,United Kingdom,2159,1634,1.64
2011-11-27,United Kingdom,321,145,2.54
2011-11-27,United Kingdom,798,331,2.41
2011-11-27,United Kingdom,100,55,4.39
2011-11-27,United Kingdom,3069,1994,1.73
2011-11-27,United Kingdom,703,474,3.37
2011-11-27,United Kingdom,2357,1306,3.39
2011-11-27,United Kingdom,1763,739,2.5
2011-11-27,EIRE,2495,1681,2.52
2011-11-27,United Kingdom,782,449,3.78
2011-11-27,United Kingdom,2302,1318,1.6
2011-11-27,United Kingdom,2063,1159,1.82
2011-11-27,United Kingdom,1689,703,3.8
2011-11-27,United Kingdom,1967,1496,3.81
2011-11-27,United Kingdom,1046,775,1.4
2011-11-27,United Kingdom,1176,477,1.9
2011-11-28,United Kingdom,2878,2068,4.24
2011-11-28,United Kingdom,976,570,1.33
2011-11-28,United Kingdom,1286,921,1.64
2011-11-28,United Kingdom,587,392,3.06
2011-11-28,United Kingdom,2197,1183,3.46
2011-11-28,United Kingdom,1497,1097,1.89
2011-11-28,United Kingdom,1206,850,4.4
2011-11-28,United Kingdom,2506,2000,1.47
2011-11-28,United Kingdom,1668,1017,3.22
2011-11-28,United Kingdom,2499,1352,1.15
2011-11-28,United Kingdom,1151,756,3.15
2011-11-28,United Kingdom,2936,2246,3.01
2011-11-28,United Kingdom,2666,1824,1.43
2011-11-28,United Kingdom,1154,703,2.79
2011-11-28,United Kingdom,1659,698,4.33
2011-11-28,United Kingdom,100,54,1.17
2011-11-28,United Kingdom,1448,815,1.59
2011-11-28,United Kingdom,100,75,1.74
2011-11-28,EIRE,2849,2143,2.22
2011-11-28,United Kingdom,2537,1550,2.18
2011-11-28,United Kingdom,2622,1327,2.49
2011-11-28,Germany,983,571,3.68
2011-11-28,United Kingdom,2815,2216,2.12
2011-11-28,United Kingdom,1660,915,2.25
2011-11-28,United Kingdom,1481,1121,3.19
2011-11-28,Germany,916,379,3.92
2011-11-28,United Kingdom,1621,906,3.93
2011-11-28,United Kingdom,2448,1404,2.04
2011-11-28,United Kingdom,299,137,1.31
2011-11-28,United Kingdom,1843,1197,4.0
2011-11-28,United Kingdom,1243,722,2.04
2011-11-28,United Kingdom,272,205,2.31
2011-11-28,EIRE,1446,970,3.55
2011-11-28,United Kingdom,1980,1487,3.86
2011-11-28,United Kingdom,906,636,3.66
2011-11-28,United Kingdom,2388,1111,2.92
2011-11-28,United Kingdom,3040,1632,1.51
2011-11-28,United Kingdom,133,79,3.7
2011-11-28,United Kingdom,2235,1414,3.15
2011-11-28,United Kingdom,1339,638,3.31
2011-11-28,United Kingdom,728,494,2.97
2011-11-28,United Kingdom,528,397,1.79
2011-11-28,United Kingdom,966,529,1.22
2011-11-28,United Kingdom,1814,728,4.49
2011-11-28,France,1003,532,3.34
2011-11-28,United Kingdom,542,233,2.59
2011-11-28,United Kingdom,260,128,4.09
2011-11-28,United Kingdom,1577,1093,1.34
2011-11-28,United Kingdom,1990,1203,2.87
2011-11-28,United Kingdom,1426,686,1.61
2011-11-28,United Kingdom,686,541,2.0
2011-11-28,United Kingdom,2598,1672,3.53
2011-11-28,United Kingdom,957,646,2.46
2011-11-28,United Kingdom,2121,1615,4.35
2011-11-28,United Kingdom,1230,824,1.5
2011-11-28,United Kingdom,2587,1541,4.06
2011-11-28,United Kingdom,1019,572,2.94
2011-11-28,United Kingdom,1578,1073,2.82
2011-11-28,United Kingdom,695,290,1.66
2011-11-28,United Kingdom,372,239,3.48
2011-11-28,United Kingdom,1445,995,3.5
2011-11-28,United Kingdom,340,243,2.52
2011-11-28,United Kingdom,100,52,2.65
2011-11-28,United Kingdom,2153,1632,3.65
2011-11-28,United Kingdom,1455,626,1.69
2011-11-28,United Kingdom,1100,499,1.21
2011-11-28,Germany,1391,703,3.96
2011-11-28,France,2594,1853,1.34
2011-11-28,United Kingdom,100,68,2.91
2011-11-28,United Kingdom,3396,1683,1.73
2011-11-28,United Kingdom,1299,700,4.26
2011-11-28,United Kingdom,524,346,2.15
2011-11-28,United Kingdom,2064,925,2.96
2011-11-28,United Kingdom,1545,1121,3.75
2011-11-28,United Kingdom,896,619,2.36
2011-11-28,United Kingdom,2444,1667,4.13
2011-11-28,United Kingdom,862,455,2.22
2011-11-28,United Kingdom,983,749,1.94
2011-11-28,United Kingdom,1380,842,4.08
2011-11-28,United Kingdom,284,114,3.61
2011-11-28,United Kingdom,100,66,2.99
2011-11-28,United Kingdom,2862,2097,1.49
2011-11-28,United Kingdom,1704,1234,4.18
2011-11-28,United Kingdom,1982,1157,4.15
2011-11-28,United Kingdom,1490,1012,3.18
2011-11-28,United Kingdom,2351,1612,2.6
2011-11-28,United Kingdom,1326,557,1.35
2011-11-28,United Kingdom,855,425,1.54
2011-11-28,United Kingdom,2323,1855,3.48
2011-11-28,Belgium,3387,2184,4.4
2011-11-28,United Kingdom,946,626,1.19
2011-11-28,United Kingdom,578,431,1.44
2011-11-28,United Kingdom,1027,412,1.05
2011-11-28,United Kingdom,1276,866,3.51
2011-11-28,United Kingdom,863,604,1.26
2011-11-28,United Kingdom,2680,1124,1.88
2011-11-28,United Kingdom,1874,1292,3.49
2011-11-28,United Kingdom,259,149,1.98
2011-11-28,United Kingdom,100,49,1.03
2011-11-28,United Kingdom,1485,897,1.25
2011-11-28,France,728,465,2.1
2011-11-28,United Kingdom,2134,1380,3.81
2011-11-28,France,2828,1518,3.15
2011-11-28,France,2668,2131,2.76
2011-11-28,United Kingdom,1947,1449,3.51
2011-11-28,United Kingdom,855,642,3.43
2011-11-28,United Kingdom,100,67,3.57
2011-11-28,United Kingdom,2592,1726,1.72
2011-11-28,United Kingdom,475,194,3.42
2011-11-28,United Kingdom,3364,2265,4.48
2011-11-28,United Kingdom,1105,877,1.15
2011-11-28,United Kingdom,1817,835,1.77
2011-11-28,United Kingdom,1252,533,1.97
2011-11-28,United Kingdom,765,342,1.98
2011-11-29,United Kingdom,279,221,3.67
2011-11-29,United Kingdom,1979,1150,3.12
2011-11-29,United Kingdom,1086,490,4.4
2011-11-29,Switzerland,1321,654,1.62
2011-11-29,United Kingdom,2210,1020,3.86
2011-11-29,United Kingdom,1937,1154,3.87
2011-11-29,United Kingdom,1005,505,2.89
2011-11-29,United Kingdom,629,347,1.08
2011-11-29,United Kingdom,722,502,1.89
2011-11-29,United Kingdom,2651,1519,2.21
2011-11-29,United Kingdom,2162,1625,4.46
2011-11-29,United Kingdom,840,421,1.11
2011-11-29,United Kingdom,911,525,3.18
2011-11-29,United Kingdom,537,255,3.76
2011-11-29,United Kingdom,2756,1251,1.84
2011-11-29,United Kingdom,1474,715,1.88
2011-11-29,United Kingdom,2007,1088,3.74
2011-11-29,United Kingdom,1330,844,1.9
2011-11-29,Germany,1647,672,1.87
2011-11-29,United Kingdom,2852,1433,4.45
2011-11-29,United Kingdom,1284,908,4.26
2011-11-29,United Kingdom,613,434,2.4
2011-11-29,United Kingdom,1946,1330,2.81
2011-11-29,Finland,1798,818,3.75
2011-11-29,United Kingdom,1875,894,4.44
2011-11-29,United Kingdom,1640,867,2.39
2011-11-29,United Kingdom,1581,1220,2.35
2011-11-29,United Kingdom,2978,1478,1.74
2011-11-29,United Kingdom,2377,1346,4.02
2011-11-29,United Kingdom,2862,1385,2.72
2011-11-29,United Kingdom,708,559,1.96
2011-11-29,United Kingdom,2134,1088,2.43
2011-11-29,United Kingdom,1782,1405,3.24
2011-11-29,United Kingdom,2180,1644,1.07
2011-11-29,United Kingdom,1886,790,1.85
2011-11-29,United Kingdom,2150,1690,2.55
2011-11-29,United Kingdom,2999,2166,4.11
2011-11-29,United Kingdom,1164,748,2.63
2011-11-29,United Kingdom,947,508,2.71
2011-11-29,United Kingdom,2891,2134,3.24
2011-11-29,United Kingdom,1087,531,4.04
2011-11-29,France,727,300,2.82
2011-11-29,United Kingdom,1153,689,2.8
2011-11-29,United Kingdom,2114,1302,2.26
2011-11-29,United Kingdom,2365,1790,2.22
2011-11-29,United Kingdom,1756,1028,2.99
2011-11-29,United Kingdom,334,196,1.25
2011-11-29,United Kingdom,2136,1157,2.25
2011-11-29,United Kingdom,3219,1670,3.57
2011-11-29,United Kingdom,1295,886,1.99
2011-11-29,United Kingdom,1899,1205,2.17
2011-11-29,Germany,2059,1023,1.32
2011-11-29,United Kingdom,1851,922,2.6
2011-11-29,United Kingdom,785,465,3.13
2011-11-29,United Kingdom,1769,1212,2.53
2011-11-29,United Kingdom,1673,1240,3.07
2011-11-29,United Kingdom,1125,546,4.21
2011-11-29,United Kingdom,2183,1700,3.6
2011-11-29,United Kingdom,3024,2046,1.58
2011-11-29,United Kingdom,1122,655,1.82
2011-11-29,United Kingdom,2000,1010,3.45
2011-11-29,United Kingdom,1816,839,4.43
2011-11-29,United Kingdom,2362,1302,3.45
2011-11-29,United Kingdom,1345,721,1.69
2011-11-29,United Kingdom,1562,1050,2.62
2011-11-29,United Kingdom,100,67,3.63
2011-11-29,United Kingdom,2059,1612,2.81
2011-11-29,United Kingdom,1031,755,3.17
2011-11-29,Germany,100,58,3.27
2011-11-29,Germany,1056,567,2.9
2011-11-29,United Kingdom,788,337,2.54
2011-11-29,United Kingdom,755,396,4.07
2011-11-29,United Kingdom,1552,1163,3.71
2011-11-29,United Kingdom,2498,1745,2.94
2011-11-29,United Kingdom,1534,1206,1.37
2011-11-29,United Kingdom,1974,1310,2.42
2011-11-29,United Kingdom,1885,1030,2.41
2011-11-29,United Kingdom,1050,831,4.01
2011-11-29,United Kingdom,1803,1432,3.3
2011-11-29,United Kingdom,100,78,4.05
2011-11-29,United Kingdom,1758,825,4.23
2011-11-29,United Kingdom,417,185,1.14
2011-11-29,Belgium,3222,1626,1.91
2011-11-29,United Kingdom,1140,845,4.42
2011-11-29,United Kingdom,861,611,2.35
2011-11-29,United Kingdom,2046,1447,3.33
2011-11-29,United Kingdom,2082,1371,4.05
2011-11-29,United Kingdom,1629,1169,3.81
2011-11-29,United Kingdom,2351,1515,2.33
2011-11-29,United Kingdom,1215,673,3.5
2011-11-29,United Kingdom,2522,1455,1.78
2011-11-29,United Kingdom,274,169,2.4
2011-11-29,United Kingdom,1791,817,2.95
2011-11-29,United Kingdom,1925,1466,1.76
2011-11-29,United Kingdom,100,68,1.12
2011-11-29,United Kingdom,1344,721,3.64
2011-11-29,United Kingdom,1167,563,1.19
2011-11-29,United Kingdom,1180,575,2.31
2011-11-29,United Kingdom,1763,991,3.94
2011-11-29,United Kingdom,1252,566,4.28
2011-11-29,United Kingdom,100,59,4.04
2011-11-29,United Kingdom,1641,1025,1.83
2011-11-29,United Kingdom,2793,2124,1.59
2011-11-29,United Kingdom,1543,887,4.47
2011-11-29,United Kingdom,2583,1741,2.36
2011-11-29,United Kingdom,925,625,2.96
2011-11-29,United Kingdom,814,626,1.74
2011-11-29,United Kingdom,1759,893,3.68
2011-11-29,United Kingdom,881,616,1.45
2011-11-29,United Kingdom,1238,565,2.21
2011-11-29,United Kingdom,723,434,2.24
2011-11-29,United Kingdom,999,693,1.28
2011-11-29,France,1105,589,2.25
2011-11-29,United Kingdom,1265,679,3.57
2011-11-29,United Kingdom,2047,1122,2.61
2011-11-29,United Kingdom,1314,559,1.48
2011-11-29,United Kingdom,2095,1641,1.2
2011-11-29,United Kingdom,100,58,4.37
2011-11-29,Japan,1512,890,3.93
2011-11-29,United Kingdom,2874,1735,4.13
2011-11-29,United Kingdom,1288,619,2.7
2011-11-29,United Kingdom,2725,1286,4.06
2011-11-29,United Kingdom,100,46,1.5
2011-11-29,Spain,1946,1512,3.39
2011-11-29,United Kingdom,2660,1512,2.26
2011-11-29,United Kingdom,100,78,3.68
2011-11-29,United Kingdom,1682,681,1.62
2011-11-29,United Kingdom,100,60,3.01
2011-11-29,United Kingdom,1118,780,4.26
2011-11-29,United Kingdom,100,70,1.76
2011-11-29,United Kingdom,366,224,2.91
2011-11-29,United Kingdom,1037,509,3.0
2011-11-29,United Kingdom,2318,1531,3.93
2011-11-29,United Kingdom,1103,596,1.86
2011-11-29,United Kingdom,797,461,1.81
2011-11-29,United Kingdom,1542,780,4.24
2011-11-29,United Kingdom,1998,1495,2.38
2011-11-29,United Kingdom,3127,1824,2.49
2011-11-29,United Kingdom,1923,771,1.25
2011-11-30,United Kingdom,2629,2061,2.81
2011-11-30,United Kingdom,1840,1321,4.2
2011-11-30,United Kingdom,598,269,1.47
2011-11-30,United Kingdom,641,489,1.97
2011-11-30,United Kingdom,2054,1046,3.47
2011-11-30,United Kingdom,943,708,3.6
2011-11-30,Netherlands,1696,987,1.13
2011-11-30,France,479,360,3.36
2011-11-30,United Kingdom,387,296,3.97
2011-11-30,United Kingdom,2505,1901,3.33
2011-11-30,France,2925,1292,1.95
2011-11-30,United Kingdom,2285,1397,1.61
2011-11-30,United Kingdom,971,719,2.73
2011-11-30,United Kingdom,974,554,2.28
2011-11-30,United Kingdom,1913,925,3.38
2011-11-30,United Kingdom,1573,1026,3.68
2011-11-30,United Kingdom,2045,1420,2.31
2011-11-30,EIRE,100,45,4.45
2011-11-30,United Kingdom,860,569,3.04
2011-11-30,United Kingdom,394,244,1.46
2011-11-30,United Kingdom,2303,1546,2.26
2011-11-30,United Kingdom,1152,785,2.84
2011-11-30,United Kingdom,1635,1057,3.9
2011-11-30,United Kingdom,334,261,2.1
2011-11-30,United Kingdom,349,262,3.25
2011-11-30,United Kingdom,1682,1341,1.95
2011-11-30,United Kingdom,826,548,1.42
2011-11-30,United Kingdom,1206,569,1.13
2011-11-30,Finland,2119,1258,3.3
2011-11-30,United Kingdom,1287,934,1.46
2011-11-30,United Kingdom,1330,707,2.25
2011-11-30,EIRE,1657,691,4.06
2011-11-30,United Kingdom,1045,820,3.48
2011-11-30,United Kingdom,1566,1229,2.49
2011-11-30,United Kingdom,351,154,3.44
2011-11-30,United Kingdom,1803,970,2.47
2011-11-30,United Kingdom,319,223,1.77
2011-11-30,United Kingdom,1997,1463,1.87
2011-11-30,United Kingdom,1816,1374,4.4
2011-11-30,United Kingdom,2541,1616,3.67
2011-11-30,France,978,751,2.55
2011-11-30,United Kingdom,1221,594,2.83
2011-11-30,United Kingdom,1128,563,1.95
2011-11-30,United Kingdom,2085,1123,3.59
2011-11-30,United Kingdom,1343,802,2.5
2011-11-30,United Kingdom,1509,1070,3.74
2011-11-30,United Kingdom,2195,1438,3.66
2011-11-30,United Kingdom,1729,947,1.52
2011-11-30,United Kingdom,706,540,3.59
2011-11-30,United Kingdom,2987,1637,2.34
2011-11-30,France,2120,1624,3.94
2011-11-30,United Kingdom,1097,478,3.57
2011-11-30,United Kingdom,1411,873,3.37
2011-11-30,United Kingdom,1626,972,2.84
2011-11-30,United Kingdom,2876,1941,4.45
2011-11-30,United Kingdom,1276,513,1.26
2011-11-30,United Kingdom,2717,1202,4.31
2011-11-30,United Kingdom,2006,1418,3.08
2011-11-30,United Kingdom,1250,742,2.81
2011-11-30,United Kingdom,1029,451,2.72
2011-11-30,United Kingdom,100,52,1.88
2011-11-30,United Kingdom,2347,1144,3.32
2011-11-30,United Kingdom,1436,755,4.25
2011-11-30,United Kingdom,2154,1558,3.53
2011-11-30,United Kingdom,1983,1007,3.14
2011-11-30,United Kingdom,1342,878,3.54
2011-11-30,United Kingdom,571,236,4.03
2011-11-30,United Kingdom,1756,1363,2.34
2011-11-30,United Kingdom,795,488,4.12
2011-11-30,United Kingdom,1263,822,1.77
2011-11-30,United Kingdom,2026,1379,4.11
2011-11-30,United Kingdom,1394,713,1.2
2011-11-30,United Kingdom,1707,1050,1.51
2011-11-30,Norway,2710,2017,2.17
2011-11-30,United Kingdom,3077,1760,2.79
2011-11-30,United Kingdom,1638,1296,1.44
2011-11-30,France,1050,758,4.37
2011-11-30,United Kingdom,2651,1375,1.72
2011-11-30,United Kingdom,100,77,1.97
2011-11-30,United Kingdom,100,44,3.29
2011-11-30,United Kingdom,1282,774,3.52
2011-11-30,United Kingdom,1640,909,3.3
2011-11-30,United Kingdom,620,312,4.09
2011-11-30,United Kingdom,666,371,3.63
2011-11-30,United Kingdom,2770,1462,3.02
2011-11-30,United Kingdom,1267,725,2.85
2011-11-30,United Kingdom,377,278,2.77
2011-11-30,United Kingdom,100,75,4.45
2011-11-30,United Kingdom,1329,864,2.94
